palm_length_cm,palm_width_cm,index_to_ring_ratio,heart_line_depth,head_line_length,life_line_length,fate_line_presence,mount_apollo,mount_mars,heart_line_breaks,zodiac_label
11.09605698361348,9.399355436586003,0.9159857380020494,0.11843848842452176,5.704759592552599,11.152480635954593,1,0.7180382764210138,0.7600144726983473,0,Pisces
10.334082838594579,8.924633682912768,0.9584385063427585,0.3279229978440996,6.953194766591374,11.093171783232291,1,0.5810091106766333,0.2452825107333162,1,Gemini
11.277226245720831,8.059630369920175,0.9066064063200031,0.41727889331567114,7.02702530806667,8.40871365473997,1,0.7060257242139265,0.44305725521909134,0,Aquarius
12.32763582768963,7.353063222294426,0.9453630776288767,0.877537531468038,7.708945518765108,11.339819616597126,1,0.4589626468195565,0.2649960169690615,0,Sagittarius
10.219015950331997,8.69822331361359,0.8185108266436971,0.6113106249067517,4.94971245507876,13.46565816364349,0,0.8004829173848858,0.4034718059784646,2,Aries
10.219035651660983,8.39348538542175,0.987063496589835,0.23290368618002172,7.888850910770996,9.45153576184641,1,0.502197110658018,0.7538052229535763,0,Capricorn
12.39505537860887,8.895193220027732,0.9700964380289779,0.5972072578835275,3.0,14.096965302101186,1,0.5144660118566892,0.5269959801813072,1,Cancer
11.420921674983491,8.63517180168197,0.9046329095145447,0.1905392022123269,6.0551731714542845,12.975549642168676,1,0.43360184168439714,1.0,0,Aquarius
9.936630736878058,9.049552715319335,1.0227396534745923,0.7165382107774146,6.267589236322683,10.531533356057924,1,0.6711126194091069,0.5483515917974292,0,Pisces
11.151072052303158,7.464764788439432,1.0450056110101247,0.4057750696364243,7.9499902391068575,11.716940725324305,0,0.3947002958467717,0.514922970144934,3,Aries
9.943898768625045,9.317394065634325,0.8413952108504821,0.4812727622521658,7.033946279015304,15.196643615282067,0,0.744107844299517,0.5265457298600541,1,Cancer
9.941124295715692,8.1975996046924,0.9089820177147029,0.765159329508438,4.89165541921557,13.467095627011732,1,0.21696271482099833,0.34054782678501605,1,Taurus
10.79035472587924,10.075260872625265,0.9084686120170161,0.24256728628315,5.522510311274477,12.017567309796295,0,0.22527093631795153,0.48554084690560156,1,Aries
8.204063706410643,7.310812181910432,0.8948077519112908,0.22057636297740174,7.298020014321111,11.524633366078032,1,0.6718566887816261,0.7819470067779115,0,Pisces
8.43009860098436,9.73596380316525,1.0363579873545399,0.383280134730799,6.881398987203165,12.15321814090332,1,0.47786394635424684,0.5284926670319431,2,Gemini
9.825254964910833,8.197910783462648,0.9544939088981756,0.7076757702038633,6.13131383554638,10.976472884115394,0,0.3865271459617179,0.30163506752913216,1,Taurus
9.284602655598691,7.348581996385551,0.9488388126951511,0.19613078490463148,6.278749315732031,7.790500988561971,1,0.7225144331188649,0.2687288448803412,0,Sagittarius
10.877096799114328,7.5161141659456785,0.8096910108474598,0.0,8.044251995738934,16.08435582106946,0,0.3481846464784789,0.38744952708353914,1,Gemini
9.410371109374546,7.67965269180568,1.020833442416738,0.40976822831820026,6.223461140696178,12.310649998398803,0,0.4499496864249075,0.5184658586027201,1,Gemini
8.80523555839765,8.424165946401917,0.8708593284117222,0.6103481599821841,6.86786313395639,12.796294530245074,1,0.8498069875177898,0.7983966338690656,1,Capricorn
12.258778522705864,8.522835488035499,0.9747946104213062,0.7400523499477658,10.254904882120815,11.884184500246182,0,0.8847855864526626,0.1648778396583908,0,Libra
10.229068439416157,7.426299996061421,0.9921901550366553,0.40736772758292017,4.864476044674115,10.529766398550825,0,0.8930995525675818,0.42004343052781096,0,Capricorn
10.581033845625509,7.975645407739017,1.078852687667092,0.4177146785767995,4.222235902638012,11.628151038102459,1,0.4294685557665222,0.5360775048587697,2,Taurus
8.790302176543852,10.142270358611864,0.865294368070471,0.7307801468511494,8.17538449719791,8.801210475611377,0,0.8076757262461176,0.04157355809264135,0,Leo
9.846740730569781,9.727543170100711,0.75,0.12605166006091584,5.982035408058845,16.554172996106608,1,0.26276179305783043,0.2916004292583984,0,Virgo
10.633107107651838,8.436323669674032,0.9847079635802956,0.4222958449633981,6.522643708386069,9.530976003155208,0,0.2732742813194847,0.3300278650659534,0,Gemini
9.118807707093236,8.0380034781682,1.1140408945208682,0.5380847779850115,5.828265432803329,9.936067432305641,0,0.0,0.30100740653737545,0,Taurus
10.950837622014806,8.12003132671826,1.069115708235155,0.5898437442570068,6.610299788848732,11.1194815912272,1,0.9182170504746325,0.5479723862554119,0,Pisces
9.779233572097434,8.613517972730417,0.98677275322197,0.3980386613618235,9.397807168144512,14.576151449704755,1,0.2840050377309804,0.45986009762455066,1,Cancer
10.149967500248067,6.977207434801595,0.9306691051494362,0.5068882023411683,8.20319268792718,12.029017998525308,0,0.468366855063235,0.36117847434974093,3,Aries
9.777952065324724,7.742623462576655,1.0345698077309848,0.0023345293174020787,8.293335267830466,9.527728407939076,1,0.272418914517929,0.6069906566381588,0,Sagittarius
12.722733821410724,6.3314159261224106,0.8921163040236425,0.36835031753323033,4.875659416311032,14.508676721514679,1,0.6737913120825352,0.9307686794115624,2,Cancer
10.48380333031448,8.39922312260528,1.0081086215484976,0.5907017425108935,5.273269395170696,13.462001253570962,1,0.406091584820665,0.909814129185438,2,Gemini
9.23074688525292,8.64719593970274,1.01043761273333,0.3035411931490641,3.0,13.076869914432905,1,0.17379577739176266,0.019307056984415927,0,Leo
11.487053894523827,7.516813537700626,1.0548167925999103,0.5117968443179195,5.785928768375869,13.43146848234168,1,0.6104156410465151,0.6442680459587848,2,Gemini
9.034987620034773,9.573986763290034,1.1907728031128861,0.5893745001605396,8.435054779578488,16.788723801164902,1,0.14156749379744288,0.4554941774840404,1,Taurus
10.750636314005707,6.774234336997659,1.0013932773743013,0.431490159828447,7.7754197736225565,16.370189790072224,1,0.2906485686711272,0.5387888357163391,1,Cancer
8.148395851344269,6.53562511979018,0.9292829099434001,0.5340927541993141,6.667730105571814,10.626569313993409,0,0.0,0.4004292416143629,0,Gemini
8.906176741321884,8.224451818559972,0.9679540550246404,0.3074534869430775,6.96654957442292,15.247769985622305,1,0.1440104719505983,0.5293971574718006,0,Libra
10.736233483042948,9.047098302612154,0.8284739276088705,0.45867774406079065,5.966671686136891,12.766336379517801,1,0.5446322924301195,0.5378518490180046,1,Leo
11.386159895994492,9.68392769145787,0.9144229495128753,0.6220432339178446,7.307138323602676,12.998191632275498,1,0.008865990474268837,0.3552620606627692,0,Libra
10.705641937427965,7.54111573713106,0.9372574049509517,0.5313945921936869,8.148817419220922,8.615458336713342,1,0.12971356884457108,0.2759081130437048,1,Aries
10.36122206113411,9.078680833431296,0.9280729281652326,0.3826937460872129,4.57616981888429,11.659228469223608,1,0.499407770966798,0.3878260793451289,0,Sagittarius
10.138675565292854,7.961491530499293,0.9821883897626977,0.5448432808581586,7.449471531756022,10.37435281932687,1,0.36409827597673683,0.5585648161141914,1,Libra
8.725773611559088,7.82737270005918,0.9042064054094239,0.6429219581273236,8.398652306432002,13.656117629786618,1,0.9980091589898272,0.649749085421066,0,Pisces
9.63618694992635,8.883659937486673,1.0596824533859577,0.09001174428450437,6.377349566554946,14.14216100080561,0,0.9584741365060938,0.7133372443350366,0,Pisces
9.947233474848256,8.65232287841342,0.9700165651934557,0.7318148129911796,8.051050918180875,7.851027297967377,0,0.28301938431221163,0.3764524942332718,3,Aries
11.7685466714627,6.42360784301575,0.9692559743089109,0.43274905226378557,11.22198166670883,11.955930271991459,0,0.6392844046008704,0.5709611418256841,0,Scorpio
10.912341947482155,9.476540349725896,0.9437684226789665,0.585097986648046,6.843485810519662,14.243723009588503,0,0.6873206392198629,0.7406256479883246,0,Sagittarius
8.38435181356472,9.380091354147451,0.9824152547087183,0.7394493847290455,7.589960575007986,11.62664207537311,0,0.3506302854938992,0.791398723786032,0,Virgo
10.888900763273753,7.374437298490471,1.0360078611734107,0.2256652605539068,5.892914374507913,13.458127290004729,1,0.12611461587544903,0.48529178646711946,0,Libra
10.03790126350042,8.395803533437409,0.900629582743128,0.3581117995144907,7.271876743903076,12.702330935254167,0,0.4969253876729856,0.44476706876509686,1,Taurus
9.68769359963285,8.494030186282739,0.9173506808739794,0.442290260824859,7.690407437473456,12.683320463905252,1,0.45678858129647226,0.5477810584590981,0,Sagittarius
11.234011546609041,8.260673765823906,0.9457019176978668,0.3432492957751143,7.292263510405207,11.457370043863405,0,0.3910588757573452,0.21257313177564857,1,Taurus
